Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Frequency (Hz),Amplitude (Oe),M-DC (emu),M-Std.Dev. (emu),M' (emu),M'' (emu),Moment (emu),Phase (deg),Calcoil' (emu),Calcoil'' (emu),Calcoil (emu),CC Phase (deg),Count,Gain,Measure Type,Elapsed (sec),Sample Center (cm),Max.Signal (V),PPMS Status (code),DSP Status (code),Min.Temperature (K),Max.Temperature (K),Min.Field (Oe),Max.Field (Oe),DC Position (cm),PPMS Temperature (K),PPMS Position,Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,11395874.98,12.5034424,-0.024,158.490214352283,3.00128891477575,,4.45477886297365e-08,4.43669541911581e-05,3.47671262038716e-06,4.45029679329938e-05,4.48069321428455,1.53814046695435e-08,-1.72019565404286e-11,1.53814142885355e-08,-0.0640773140946749,316,25,5,13.4965986394558,-0.076805167652275,0.0001848935693179,4369,0,12.5028229,12.5040541,-0.024,-0.024,,12.475725,,,,,,,,,,,,,,,,,,,,,,,12.5034424,,,,
,11395911.12,12.503505375,-0.024,199.530288909599,3.0012404227093,,5.24491991808588e-08,4.42529050722483e-05,4.36684392739382e-06,4.44678415624105e-05,5.63565979212502,1.53798025610601e-08,-2.71992241937011e-11,1.53798266119936e-08,-0.101327641981072,398,25,5,13.4965986394558,-0.076805167652275,0.0002069979995563,4369,0,12.5025616,12.5040398,-0.024,-0.024,,12.4754875,,,,,,,,,,,,,,,,,,,,,,,12.503505375,,,,
,11395945.92,12.5026472625,-0.024,251.189655172414,3.00116358324547,,3.38525176651982e-08,4.39363077488841e-05,5.46525520018153e-06,4.42749156183021e-05,7.09062400308783,1.53813844975301e-08,-3.91285847964872e-11,1.53814342669013e-08,-0.14575397497299,502,25,5,13.4965986394558,-0.076805167652275,0.0002350516779714,4369,0,12.5024061,12.5029507,-0.024,-0.024,,12.4746625,,,,,,,,,,,,,,,,,,,,,,,12.5026472625,,,,
,11395980.31,12.5022519625,-0.024,316.22972972973,3.00104180430481,,4.73006922520401e-08,4.35311610292484e-05,6.77379422797587e-06,4.40550368152986e-05,8.84474494937246,1.53853415446708e-08,-5.142213239872069e-11,1.53854274780349e-08,-0.191497873528078,316,25,5,13.4965986394558,-0.076805167652275,0.0002699901729009,4369,0,12.5020189,12.502532,-0.024,-0.024,,12.4744125,,,,,,,,,,,,,,,,,,,,,,,12.5022519625,,,,
,11396016.14,12.5021753375,-0.024,398.109972041007,3.0008488274793,,3.18352011857851e-08,4.28662969348687e-05,8.28384623143469e-06,4.36593806792354e-05,10.9374981332882,1.53844343305873e-08,-6.923868333774709e-11,1.53845901364783e-08,-0.257861775402546,398,25,5,13.4965986394558,-0.076805167652275,0.0003136786698401,4369,0,12.5019159,12.5025702,-0.024,-0.024,,12.4741375,,,,,,,,,,,,,,,,,,,,,,,12.5021753375,,,,
,11396053.25,12.501990425,-0.024,501.189655172414,3.00054305769988,,2.63236791607208e-08,4.18510461107079e-05,1.01068522944693e-05,4.30541348056469e-05,13.5767416783835,1.53893470651933e-08,-9.075374492428769e-11,1.53896146584374e-08,-0.337879590406203,501,25,5,13.4965986394558,-0.076805167652275,0.0003682721782802,4369,0,12.5016975,12.5022125,-0.024,-0.024,,12.4737625,,,,,,,,,,,,,,,,,,,,,,,12.501990425,,,,
,11396089.12,12.502031925,-0.024,630.960391425909,3.00005862577851,,2.3151631453282e-08,4.03826517686079e-05,1.21557689022507e-05,4.21725180831021e-05,16.7525631874125,1.53952672951748e-08,-1.19020333800535e-10,1.53957273595546e-08,-0.442943069289583,210,25,5,13.4965986394558,-0.076805167652275,0.0004361448966463,4369,0,12.5015802,12.5025301,-0.024,-0.024,,12.4732,,,,,,,,,,,,,,,,,,,,,,,12.502031925,,,,
,11396125.09,12.5017164625,-0.024,794.330848089469,2.99929132153899,,1.37254051303841e-08,3.82603598243491e-05,1.43052172389521e-05,4.08472076664034e-05,20.5003348613228,1.54030763980804e-08,-1.54075182334648e-10,1.54038469768728e-08,-0.573103906866095,264,25,5,13.4965986394558,-0.076805167652275,0.0005207296530851,4369,0,12.5014715,12.5020628,-0.024,-0.024,,12.4730125,,,,,,,,,,,,,,,,,,,,,,,12.5017164625,,,,
,11396161.47,12.5016273125,-0.024,1000.0,2.99807640102726,,9.806592909536712e-09,3.5478013096142e-05,1.64231165863542e-05,3.90948611924765e-05,24.8398762049801,1.54163527542014e-08,-1.99452011581123e-10,1.54176429244842e-08,-0.741233748202035,333,25,5,13.4965986394558,-0.076805167652275,0.0006245844431061,4369,0,12.5011625,12.5020351,-0.024,-0.024,,12.472925,,,,,,,,,,,,,,,,,,,,,,,12.5016273125,,,,
,11396196.94,12.501547575,-0.024,1258.90027958993,3.00031529927546,,1.43491211622786e-08,3.20335790767513e-05,1.81908987490613e-05,3.68382815256776e-05,29.5909298958938,1.53842383081951e-08,-3.86528417475998e-10,1.53890932982048e-08,-1.43925153919031,419,25,5,13.4965986394558,-0.076805167652275,0.0007661899459174,4369,0,12.5011892,12.5019369,-0.024,-0.024,,12.473025,,,,,,,,,,,,,,,,,,,,,,,12.501547575,,,,
,11396232.59,12.5013352875,-0.024,1584.90027958993,3.00142800382918,,1.59571710184925e-08,2.7984296734069e-05,1.92584627078976e-05,3.39707116435895e-05,34.5352896581002,1.53819842995095e-08,-4.92760684489e-10,1.53898750509072e-08,-1.83483840429773,528,25,5,13.4965986394558,-0.076805167652275,0.0009301732771084,4369,0,12.5010653,12.5015783,-0.024,-0.024,,12.4727125,,,,,,,,,,,,,,,,,,,,,,,12.5013352875,,,,
,11396267.85,12.5013873375,-0.024,1995.30009319664,3.00076496165185,,1.10468366664098e-08,2.36912209445169e-05,1.94851150374112e-05,3.06748049360231e-05,39.4359779543164,1.53800586543338e-08,-6.25278939270112e-10,1.5392763818192e-08,-2.3280877159645,399,25,5,13.4965986394558,-0.076805167652275,0.001131410212422,4369,0,12.501049,12.5017948,-0.024,-0.024,,12.4723875,,,,,,,,,,,,,,,,,,,,,,,12.5013873375,,,,
,11396303.49,12.5014240625,-0.024,2511.90074557316,3.00145181849252,,6.678943601988081e-09,1.95427697430016e-05,1.88454895865509e-05,2.71490759876792e-05,43.9594001392621,1.53740336895836e-08,-7.92999821336043e-10,1.53944717546621e-08,-2.95272624006066,502,25,5,13.4965986394558,-0.076805167652275,0.0013809881398612,4369,0,12.5010328,12.501811,-0.024,-0.024,,12.4722875,,,,,,,,,,,,,,,,,,,,,,,12.5014240625,,,,
,11396338.99,12.5014057125,-0.024,3162.30009319665,3.00186717732107,,6.77678195765852e-09,1.58118468871119e-05,1.75738853410851e-05,2.36401342627972e-05,48.0211643182566,1.53646825659901e-08,-1.00256405847394e-09,1.53973570798687e-08,-3.7333261961009,451,25,5,13.4965986394558,-0.076805167652275,0.0016933257313069,4369,0,12.5011263,12.5017166,-0.024,-0.024,,12.4720875,,,,,,,,,,,,,,,,,,,,,,,12.5014057125,,,,
,11396374.38,12.501812225,-0.024,3981.09972041007,2.99951164747064,,1.02594356674932e-08,1.26803407227289e-05,1.58240194337773e-05,2.02778359763822e-05,51.2935817054062,1.53507204475546e-08,-1.26679609958278e-09,1.54029020193238e-08,-4.71756199358191,568,25,5,13.4965986394558,-0.076805167652275,0.0020827018899313,4369,0,12.5014067,12.5025492,-0.024,-0.024,,12.471625,,,,,,,,,,,,,,,,,,,,,,,12.501812225,,,,
,11396409.2,12.5021615,-0.024,5011.89934762349,2.99872559688416,,7.203467536372811e-09,1.0223294384536e-05,1.39591811585088e-05,1.73024416395188e-05,53.7820476916117,1.5331250362451e-08,-1.59718540432793e-09,1.54142219684275e-08,-5.94752911135492,455,25,5,13.4965986394558,-0.076805167652275,0.0025749075560721,4369,0,12.5016298,12.5024557,-0.024,-0.024,,12.470975,,,,,,,,,,,,,,,,,,,,,,,12.5021615,,,,
,11396444.84,12.502313,-0.024,6309.59972041006,3.00162843652362,,4.32101203748403e-09,8.30965387596941e-06,1.21160803746949e-05,1.4691825998986e-05,55.556236154039,1.53006090813289e-08,-2.0149089328343704e-09,1.54327086497238e-08,-7.50200802818631,573,25,5,13.4965986394558,-0.076805167652275,0.0031864015977056,4369,0,12.502037,12.5025663,-0.024,-0.024,,12.470475,,,,,,,,,,,,,,,,,,,,,,,12.502313,,,,
,11396511.39,12.5022336125,-0.024,7943.30009319665,2.99933830360841,,8.43779152898134e-09,6.84015139240136e-06,1.03807266427619e-05,1.24316996707094e-05,56.6179943634356,1.52543364764303e-08,-2.52740692759604e-09,1.54622950144476e-08,-9.40755974317983,611,5,5,13.4965986394558,-0.076805167652275,0.0039235470198887,4369,0,12.5018692,12.5025234,-0.024,-0.024,,12.4695375,,,,,,,,,,,,,,,,,,,,,,,12.5022336125,,,,
,11396546.86,12.502636675,-0.024,10000.0,2.99875322179749,,1.02180914688126e-08,5.72753033663367e-06,8.81745772336271e-06,1.05143789384037e-05,56.9935728232848,1.51891769693781e-08,-3.20551435642238e-09,1.55237372850843e-08,-11.9168034633964,588,5,5,13.4965986394558,-0.076805167652275,0.0047992079719881,4369,0,12.502368,12.50282,-0.024,-0.024,,12.4689375,,,,,,,,,,,,,,,,,,,,,,,12.502636675,,,,
,11396751.13,13.011326675,-0.024,10.0,3.00137149090889,,7.9737642439053e-07,4.59607760458744e-05,-1.53237407919638e-06,4.59863143234769e-05,-1.90958603908842,1.54115659907018e-08,5.8669522362925e-11,1.54116776633373e-08,0.218115393408353,320,25,5,13.4965986394558,-0.076805167652275,0.0001029185717472,4369,0,13.009243,13.0130901,-0.024,-0.024,,12.9877875,,,,,,,,,,,,,,,,,,,,,,,13.011326675,,,,
,11396786.44,13.010192275,-0.024,12.5890027958993,3.00137129787711,,6.50335995092506e-07,4.41407431800666e-05,-5.11545848773027e-07,4.41437072258776e-05,-0.663969476489001,1.54322421294107e-08,3.6530866235104794e-11,1.54322853668841e-08,0.135629063500406,384,25,5,13.4965986394558,-0.076805167652275,0.0001045829197985,4369,0,13.00875,13.0108337,-0.024,-0.024,,12.98575,,,,,,,,,,,,,,,,,,,,,,,13.010192275,,,,
,11396821.24,13.00888955,-0.024,15.8490214352283,3.00137099187908,,7.66850164294646e-07,4.21643891709571e-05,-2.03245777294626e-07,4.21648790227829e-05,-0.276181756210576,1.54088551066818e-08,2.91285104534068e-11,1.54088826385574e-08,0.108310365237172,480,25,5,13.4965986394558,-0.076805167652275,0.0001067093808201,4369,0,13.0079479,13.0101919,-0.024,-0.024,,12.98405,,,,,,,,,,,,,,,,,,,,,,,13.00888955,,,,
,11396855.86,13.007747175,-0.024,19.952935694315,3.00137050692122,,4.55556603231587e-07,4.20282974098565e-05,1.97393513601227e-07,4.20287609545007e-05,0.269098030858753,1.5383741519556e-08,3.32803316141703e-11,1.5383777517924e-08,0.123950312425062,304,25,5,13.4965986394558,-0.076805167652275,0.0001092475121401,4369,0,13.0066862,13.0089293,-0.024,-0.024,,12.984,,,,,,,,,,,,,,,,,,,,,,,13.007747175,,,,
,11396891.16,13.0068964875,-0.024,25.1190587138863,3.00136973837459,,9.48974325712373e-07,4.36218119615395e-05,-3.24711080396798e-07,4.36230204833829e-05,-0.426489180923113,1.53669478132589e-08,1.68477682093572e-11,1.53669570488993e-08,0.0628170042334497,400,25,5,13.4965986394558,-0.076805167652275,0.0001124695654539,4369,0,13.0058832,13.0074863,-0.024,-0.024,,12.98295,,,,,,,,,,,,,,,,,,,,,,,13.0068964875,,,,
,11396926.75,13.006146425,-0.024,31.6230195712954,3.00136852027881,,2.70390122367695e-07,4.30755491060278e-05,3.85734321448448e-07,4.30772761644995e-05,0.513060387348838,1.53826485544771e-08,4.33731146374614e-11,1.53827097020528e-08,0.161551492163974,496,25,5,13.4965986394558,-0.076805167652275,0.0001155603946776,4369,0,13.0047445,13.0071468,-0.024,-0.024,,12.9823,,,,,,,,,,,,,,,,,,,,,,,13.006146425,,,,
,11396962.25,13.0057602125,-0.024,39.8108108108108,3.00136658978538,,2.46496446405637e-07,4.34140725774663e-05,3.43072837043779e-07,4.34154280957015e-05,0.452761404557167,1.53913234783981e-08,3.5584113197407795e-11,1.53913646128535e-08,0.132465273320895,312,25,5,13.4965986394558,-0.076805167652275,0.0001203922672843,4369,0,13.004859,13.0067816,-0.024,-0.024,,12.9813625,,,,,,,,,,,,,,,,,,,,,,,13.0057602125,,,,
,11396996.55,13.0052196,-0.024,50.118825722274,3.00136353011628,,3.41272422898178e-07,4.32336138545106e-05,4.6656776875747e-07,4.3236131330217e-05,0.618299603539692,1.53929618355097e-08,4.4884556500930295e-11,1.53930272751291e-08,0.167069105457175,400,25,5,13.4965986394558,-0.076805167652275,0.0001257296541395,4369,0,13.0042181,13.0059805,-0.024,-0.024,,12.9809625,,,,,,,,,,,,,,,,,,,,,,,13.0052196,,,,
,11397032.65,13.0042867875,-0.024,63.096458527493,3.00135868063289,,2.32693478840034e-07,4.31554856613535e-05,1.20358230019528e-06,4.31722660167455e-05,1.59753305575376,1.53881691952522e-08,5.648226174499729e-11,1.53882728539495e-08,0.210303164795929,504,25,5,13.4965986394558,-0.076805167652275,0.0001326232714134,4369,0,13.0033464,13.0049477,-0.024,-0.024,,12.9804625,,,,,,,,,,,,,,,,,,,,,,,13.0042867875,,,,
,11397068.77,13.0038716875,-0.024,79.4333643988816,3.00135099520827,,1.32994111036914e-07,4.3200921765845e-05,1.60057704098433e-06,4.32305619704717e-05,2.12181544011035,1.53931040344577e-08,7.041075528988009e-11,1.5393265069182e-08,0.262079107990595,316,25,5,13.4965986394558,-0.076805167652275,0.0001414181011795,4369,0,13.003026,13.004488,-0.024,-0.024,,12.9802375,,,,,,,,,,,,,,,,,,,,,,,13.0038716875,,,,
,11397104.4,13.0030068125,-0.024,100.0,3.00133881500266,,5.97283597598506e-08,4.28472695671442e-05,1.88597504972934e-06,4.28887562333967e-05,2.52031710738432,1.53903433732482e-08,8.500311932547449e-11,1.53905781137935e-08,0.316449759587213,400,25,5,13.4965986394558,-0.076805167652275,0.0001520976060617,4369,0,13.0020866,13.0040064,-0.024,-0.024,,12.9800875,,,,,,,,,,,,,,,,,,,,,,,13.0030068125,,,,
,11397139.79,13.0032673,-0.024,125.890027958993,3.00131951260894,,6.68644264391348e-08,4.30492574633304e-05,2.24507803879743e-06,4.31077596674241e-05,2.98534925187486,1.53825108263929e-08,-1.02135591608102e-11,1.53825142171521e-08,-0.0380427977155478,500,25,5,13.4965986394558,-0.076805167652275,0.0001674527386768,4369,0,13.0030022,13.0034819,-0.024,-0.024,,12.9794625,,,,,,,,,,,,,,,,,,,,,,,13.0032673,,,,
,11397174.76,13.0026211875,-0.024,158.490214352283,3.00128891477575,,6.98983111455269e-08,4.29140038079309e-05,2.93087936089229e-06,4.3013971877231e-05,3.90703819041526,1.53810638301693e-08,-1.8129191049810398e-11,1.5381074514328e-08,-0.0675327573949858,316,25,5,13.4965986394558,-0.076805167652275,0.0001849552969919,4369,0,13.0020409,13.0041227,-0.024,-0.024,,12.9790125,,,,,,,,,,,,,,,,,,,,,,,13.0026211875,,,,
,11397210.61,13.0031919625,-0.024,199.530288909599,3.0012404227093,,5.33435737595834e-08,4.2742826274756e-05,3.66116573804269e-06,4.28993395347223e-05,4.89575891858499,1.53812817137141e-08,-2.6563953696027098e-11,1.53813046520856e-08,-0.0989515015133975,398,25,5,13.4965986394558,-0.076805167652275,0.0002067198351907,4369,0,13.0022697,13.0037127,-0.024,-0.024,,12.978625,,,,,,,,,,,,,,,,,,,,,,,13.0031919625,,,,
,11397246.81,13.002523775,-0.024,251.189655172414,3.00116358324547,,3.20754276848169e-08,4.24063382720937e-05,4.54854335809592e-06,4.26495811506715e-05,6.12219188310416,1.5381491164771e-08,-3.9031667876085695e-11,1.53815406875588e-08,-0.145391952740908,502,25,5,13.4965986394558,-0.076805167652275,0.0002349755403053,4369,0,13.0014706,13.0037127,-0.024,-0.024,,12.97835,,,,,,,,,,,,,,,,,,,,,,,13.002523775,,,,
,11397282.49,13.0015926375,-0.024,316.22972972973,3.00104180430481,,5.31197937474635e-08,4.21854180847835e-05,5.67650132330512e-06,4.25656218827056e-05,7.66372939167168,1.53860990665251e-08,-5.12382140867196e-11,1.53861843820847e-08,-0.190803565733177,316,25,5,13.4965986394558,-0.076805167652275,0.0002700327149465,4369,0,13.0009327,13.0022125,-0.024,-0.024,,12.9785125,,,,,,,,,,,,,,,,,,,,,,,13.0015926375,,,,
,11397318.93,13.0012357375,-0.024,398.109972041007,3.0008488274793,,2.18142078602029e-08,4.16951238428443e-05,6.95645589706713e-06,4.22714517247511e-05,9.47204018862421,1.53857923833566e-08,-6.86076904275939e-11,1.53859453488871e-08,-0.255489282038297,398,25,5,13.4965986394558,-0.076805167652275,0.0003131130689634,4369,0,12.9997082,13.0021105,-0.024,-0.024,,12.97825,,,,,,,,,,,,,,,,,,,,,,,13.0012357375,,,,
,11397354.99,13.0023109875,-0.024,501.189655172414,3.00054305769988,,2.10937749290698e-08,4.08736935928298e-05,8.65778932046703e-06,4.1780571368019e-05,11.9595137817652,1.5388793199348e-08,-9.045244477473639e-11,1.53890590283183e-08,-0.336769984688658,501,25,5,13.4965986394558,-0.076805167652275,0.0003678738937585,4369,0,13.0013103,13.0033922,-0.024,-0.024,,12.9778875,,,,,,,,,,,,,,,,,,,,,,,13.0023109875,,,,
,11397390.35,13.0012901,-0.024,630.960391425909,3.00005862577851,,2.42291360578618e-08,3.97554055395594e-05,1.04595529454805e-05,4.11083266192403e-05,14.740333465215,1.53949495411552e-08,-1.18513711329065e-10,1.53954057067194e-08,-0.441066813669806,210,25,5,13.4965986394558,-0.076805167652275,0.000436044479941,4369,0,13.0005093,13.0021105,-0.024,-0.024,,12.97805,,,,,,,,,,,,,,,,,,,,,,,13.0012901,,,,
,11397425.4,13.0016703375,-0.024,794.330848089469,2.99929132153899,,1.35583366398736e-08,3.81050428717367e-05,1.2514673616056e-05,4.01074974035192e-05,18.1815069350565,1.54035125450705e-08,-1.53607795247806e-10,1.54042784342826e-08,-0.57134933450277,264,25,5,13.4965986394558,-0.076805167652275,0.000520416136156,4369,0,13.0009899,13.0025911,-0.024,-0.024,,12.977575,,,,,,,,,,,,,,,,,,,,,,,13.0016703375,,,,
,11397462.15,13.00062955,-0.024,1000.0,2.99807640102726,,1.39922132768499e-08,3.59052228236471e-05,1.46497294275182e-05,3.8778855041314e-05,22.1960047052268,1.54162128055752e-08,-1.9916049405397002e-10,1.54174992190423e-08,-0.740157205614537,333,25,5,13.4965986394558,-0.076805167652275,0.0006246715161501,4369,0,12.9997082,13.0019503,-0.024,-0.024,,12.977425,,,,,,,,,,,,,,,,,,,,,,,13.00062955,,,,
,11397499.9,13.0008406625,-0.024,1258.90027958993,3.00031529927546,,1.90911434746944e-08,3.29495755878899e-05,1.65742315763839e-05,3.6883325280805e-05,26.7032217673327,1.53835762026677e-08,-3.8668390139231403e-10,1.53884353078173e-08,-1.43989218898201,419,25,5,13.4965986394558,-0.076805167652275,0.0007661823966901,4369,0,13.0002031,13.0016451,-0.024,-0.024,,12.977075,,,,,,,,,,,,,,,,,,,,,,,13.0008406625,,,,
,11397535.33,13.00212445,-0.024,1584.90027958993,3.00142800382918,,1.69354529746415e-08,2.93968101549308e-05,1.80932076098556e-05,3.45186414694782e-05,31.6115493130775,1.53827022935507e-08,-4.91960461729489e-10,1.53905670768791e-08,-1.83177529061288,528,25,5,13.4965986394558,-0.076805167652275,0.0009318976202184,4369,0,13.0014839,13.0032444,-0.024,-0.024,,12.9765125,,,,,,,,,,,,,,,,,,,,,,,13.00212445,,,,
,11397571.05,13.00100315,-0.024,1995.30009319664,3.00076496165185,,1.03987936818628e-08,2.53235536528564e-05,1.88413858396841e-05,3.15639064434196e-05,36.6502114698419,1.53798098375993e-08,-6.25344272976617e-10,1.53925178609759e-08,-2.3283683304636,399,25,5,13.4965986394558,-0.076805167652275,0.0011334284560698,4369,0,12.9997425,13.0021439,-0.024,-0.024,,12.9767625,,,,,,,,,,,,,,,,,,,,,,,13.00100315,,,,
,11397606.24,13.0008026375,-0.024,2511.90074557316,3.00145181849252,,9.033007656430211e-09,2.11848516208516e-05,1.87722198562583e-05,2.83053736334499e-05,41.5446418470327,1.5373740319439e-08,-7.92896070983239e-10,1.53941734298703e-08,-2.95239684874792,502,25,5,13.4965986394558,-0.076805167652275,0.0013831672523762,4369,0,13.0002222,13.001503,-0.024,-0.024,,12.9767375,,,,,,,,,,,,,,,,,,,,,,,13.0008026375,,,,
,11397641.81,13.0019052125,-0.024,3162.30009319665,3.00186717732107,,5.8577848705934806e-09,1.72487023392475e-05,1.78840603315008e-05,2.48466767662946e-05,46.0360518471596,1.53650148538268e-08,-1.00199163072021e-09,1.53976514016376e-08,-3.73112016121837,451,25,5,13.4965986394558,-0.076805167652275,0.0016956542410702,4369,0,13.0009441,13.0033464,-0.024,-0.024,,12.9759625,,,,,,,,,,,,,,,,,,,,,,,13.0019052125,,,,
,11397677.77,13.0020871375,-0.024,3981.09972041007,2.99951164747064,,9.4028471548296e-09,1.38555930943625e-05,1.64078353708343e-05,2.14754399618016e-05,49.8205873707321,1.53509194167305e-08,-1.2662245026743301e-09,1.5403053315175e-08,-4.71538211865629,568,25,5,13.4965986394558,-0.076805167652275,0.0020855021105269,4369,0,13.0012646,13.003026,-0.024,-0.024,,12.9757125,,,,,,,,,,,,,,,,,,,,,,,13.0020871375,,,,
,11397712.2,13.0018011375,-0.024,5011.89934762349,2.99872559688416,,8.1327339042147e-09,1.1068578066883e-05,1.46602133189321e-05,1.83694113944698e-05,52.9469041854835,1.53316774847449e-08,-1.59669937943654e-09,1.54145964398854e-08,-5.94556778579476,455,25,5,13.4965986394558,-0.076805167652275,0.0025771292756753,4369,0,13.0007591,13.0030022,-0.024,-0.024,,12.9758625,,,,,,,,,,,,,,,,,,,,,,,13.0018011375,,,,
,11397746.8,13.001732825,-0.024,6309.59972041006,3.00162843652362,,4.620364342919181e-09,8.90233769687448e-06,1.27725886397677e-05,1.55688996730635e-05,55.1239758452036,1.53006736839677e-08,-2.01459669979876e-09,1.54327319372204e-08,-7.50082743547023,573,25,5,13.4965986394558,-0.076805167652275,0.0031882352540598,4369,0,13.0010929,13.002533,-0.024,-0.024,,12.9753375,,,,,,,,,,,,,,,,,,,,,,,13.001732825,,,,
,11397812.06,13.0022191875,-0.024,7943.30009319665,2.99933830360841,,8.69686944684692e-09,7.23491742088638e-06,1.09652466724753e-05,1.31369960293545e-05,56.5829981633873,1.52546225035819e-08,-2.5273894090647304e-09,1.54625743313279e-08,-9.40732246175861,611,5,5,13.4965986394558,-0.076805167652275,0.0039264353354925,4369,0,13.0017595,13.0028801,-0.024,-0.024,,12.97425,,,,,,,,,,,,,,,,,,,,,,,13.0022191875,,,,
,11397847.22,13.00312055,-0.024,10000.0,2.99875322179749,,1.32212722303418e-08,5.95966447778687e-06,9.30741293857518e-06,1.10519471721933e-05,57.3680058169581,1.519003367521e-08,-3.2042311062178403e-09,1.55243106138749e-08,-11.9115165300003,588,5,5,13.4965986394558,-0.076805167652275,0.0047996697095166,4369,0,13.002079,13.0036812,-0.024,-0.024,,12.974175,,,,,,,,,,,,,,,,,,,,,,,13.00312055,,,,
,11398050.54,13.5114247875,-0.024,10.0,3.00137149090889,,8.04748659510644e-07,4.32163005665758e-05,2.04747856728827e-06,4.32647755471368e-05,2.71250022229175,1.54280410515793e-08,7.725693529270401e-11,1.54282344849716e-08,0.28691000477337,320,25,5,13.4965986394558,-0.076805167652275,0.0001026978118968,4369,0,13.5094929,13.5122881,-0.024,-0.024,,13.4884875,,,,,,,,,,,,,,,,,,,,,,,13.5114247875,,,,
,11398086.25,13.510002725,-0.024,12.5890027958993,3.00137129787711,,7.68502868977742e-07,4.32720517492034e-05,2.48555873368995e-07,4.32727655992534e-05,0.329104937727594,1.54293164340866e-08,4.25171498024967e-11,1.54293750142772e-08,0.157884316203321,384,25,5,13.4965986394558,-0.076805167652275,0.0001048506323036,4369,0,13.5088997,13.511631,-0.024,-0.024,,13.4862125,,,,,,,,,,,,,,,,,,,,,,,13.510002725,,,,
,11398121.79,13.50914515,-0.024,15.8490214352283,3.00137099187908,,6.29412248233433e-07,4.05520979613244e-05,3.81838136512556e-07,4.05538956134592e-05,0.539480526233601,1.54003234186108e-08,2.78270357257626e-11,1.54003485590986e-08,0.103528343200287,480,25,5,13.4965986394558,-0.076805167652275,0.0001070300866724,4369,0,13.5080767,13.5112009,-0.024,-0.024,,13.4854875,,,,,,,,,,,,,,,,,,,,,,,13.50914515,,,,
,11398155.99,13.50808215,-0.024,19.952935694315,3.00137050692122,,7.161642101497e-07,4.044948937102e-05,4.65196869308054e-07,4.04521643240937e-05,0.658911710196589,1.53753747394515e-08,2.4814606232650198e-11,1.53753947638181e-08,0.0924706549959809,304,25,5,13.4965986394558,-0.076805167652275,0.0001095345172874,4369,0,13.5073719,13.5090151,-0.024,-0.024,,13.4843375,,,,,,,,,,,,,,,,,,,,,,,13.50808215,,,,
,11398190.65,13.5072487375,-0.024,25.1190587138863,3.00136973837459,,2.64315561877228e-07,4.23257855517563e-05,1.72416515189107e-07,4.23261367245816e-05,0.233396353269961,1.53621052282427e-08,2.03284442487039e-11,1.53621186784e-08,0.075818604440251,400,25,5,13.4965986394558,-0.076805167652275,0.0001122665981884,4369,0,13.5068798,13.5077009,-0.024,-0.024,,13.4832,,,,,,,,,,,,,,,,,,,,,,,13.5072487375,,,,
,11398226.45,13.5061080375,-0.024,31.6230195712954,3.00136852027881,,3.65805287611185e-07,4.10322217681046e-05,4.59576560050878e-07,4.10347954039187e-05,0.641707787367799,1.53969587112751e-08,2.43943561863076e-11,1.53969780360084e-08,0.0907771794500094,496,25,5,13.4965986394558,-0.076805167652275,0.0001158053881562,4369,0,13.5048761,13.5070114,-0.024,-0.024,,13.4829875,,,,,,,,,,,,,,,,,,,,,,,13.5061080375,,,,
,11398263.06,13.505717875,-0.024,39.8108108108108,3.00136658978538,,1.57664869775293e-07,4.14685843288142e-05,3.47083083632636e-07,4.14700368085552e-05,0.479542087216844,1.53879611908774e-08,4.91245380246513e-11,1.53880396032823e-08,0.182910465057563,312,25,5,13.4965986394558,-0.076805167652275,0.0001202190726064,4369,0,13.5043831,13.5061903,-0.024,-0.024,,13.48225,,,,,,,,,,,,,,,,,,,,,,,13.505717875,,,,
,11398297.92,13.5057598375,-0.024,50.118825722274,3.00136353011628,,1.52382820481216e-07,4.07966253194634e-05,6.07846698799102e-07,4.08011533546041e-05,0.853611625472093,1.53929203927867e-08,4.3454572252256494e-11,1.53929817292986e-08,0.161746888379603,400,25,5,13.4965986394558,-0.076805167652275,0.0001256070829987,4369,0,13.5045271,13.5066633,-0.024,-0.024,,13.481375,,,,,,,,,,,,,,,,,,,,,,,13.5057598375,,,,
,11398333.8,13.5044385375,-0.024,63.096458527493,3.00135868063289,,1.0698880303135e-07,4.12537498852046e-05,9.6958845947649e-07,4.12651424494302e-05,1.34637702148623,1.53851916700015e-08,6.24311246138725e-11,1.53853183382082e-08,0.23249761159881,504,25,5,13.4965986394558,-0.076805167652275,0.0001326274554428,4369,0,13.5025425,13.5053492,-0.024,-0.024,,13.4807875,,,,,,,,,,,,,,,,,,,,,,,13.5044385375,,,,
